Uniform Crime Reporting Statistics - UCR Data Online,,,,,,,,,,,
http://www.ucrdatatool.gov/,,,,,,,,,,,
,,,,,,,,,,,
Estimated crime in Alabama,,,,,,,,,,,
,,,,,,,,,,,
,,National or state crime,,,,,,,,,
2014,9909877,42348,535,4049,6273,8021,27519,202547,44184,137206,21157
,,,,,,,,,,,
Estimated crime in Minnesota,,,,,,,,,,,
,,,,,,,,,,,
,,National or state crime,,,,,,,,,
,,,,,,,,,,,
,,Violent crime,,,,,,Property crime,,,
,,,,,,,,,,,
Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft
1985,4193000,10751,88,1242,,3598,5823,162597,42663,108954,10980
1986,4214000,11991,105,1338,,4299,6249,171832,42319,117371,12142
1987,4246000,12118,112,1439,,4354,6213,183868,45384,125686,12798
1988,4306000,12490,124,1337,,4079,6950,173302,39167,119526,14609
1989,4353000,12549,111,1363,,4128,6947,178252,39042,122673,16537
1990,4375099,13392,117,1487,,4057,7731,185185,39691,129500,15994
1991,4432000,14006,131,1762,,4345,7768,185268,37832,131330,16106
1992,4480000,15144,150,1840,,4906,8248,190520,39859,134750,15911
1993,4517000,15986,155,2796,,5092,7943,183347,38147,129727,15473
1994,4567000,16397,147,2725,,5370,8155,181856,36157,131344,14355
1995,4610000,16416,182,2593,,5702,7939,190911,36756,138414,15741
1996,4658000,15782,167,2327,,5385,7903,192109,35515,138671,17923
1997,4686000,15827,129,2446,,5373,7879,191006,35265,137872,17869
1998,4725000,14656,121,2358,,4371,7806,176541,32486,128689,15366
1999,4775508,13085,134,2038,,3917,6996,158717,27706,117736,13275
2000,4919479,13813,151,2240,,3713,7709,157798,26116,118250,13432
2001,4984535,13145,119,2236,,3758,7032,165046,25496,124519,15031
2002,5024791,13428,112,2273,,3937,7106,164026,28034,122150,13842
2003,5064172,13316,127,2092,,3906,7191,157663,27698,116216,13749
2004,5096546,13751,113,2123,,4070,7445,155019,28048,113453,13518
2005,5126739,15243,115,2258,,4724,8146,158301,29716,114304,14281
2006,5167101,16042,126,1645,,5441,8830,159276,30306,115693,13277
2007,5197621,15054,116,1873,,4770,8295,158257,29717,115892,12648
2008,5220393,13853,110,1805,,4179,7759,149517,26558,112764,10195
2009,5266214,12874,74,1789,,3619,7392,139286,25580,105160,8546
2010,5310658,12515,96,1798,,3388,7233,136431,24415,103429,8587
2011,5347299,12323,75,2113,,3385,6750,136183,25681,102354,8148
2012,5379646,12419,99,1638,,3475,7207,138152,25378,104316,8458
2013,5422060,12710,114,1453,2014,3674,6908,131193,22713,100514,7966
2014,5457173,12505,88,1452,2001,3687,6729,125377,20773,96237,8367
,,,,,,,,,,,
Estimated crime in Mississippi,,,,,,,,,,,
,,,,,,,,,,,
,,National or state crime,,,,,,,,,
,,,,,,,,,,,
,,Violent crime,,,,,,Property crime,,,
,,,,,,,,,,,
Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft
1985,2613000,7079,276,698,,1635,4470,78254,26701,47478,4075
1986,2625000,7196,295,678,,1697,4526,80612,28242,48430,3940
1987,2625000,7081,269,767,,1496,4549,83182,31537,47433,4212
1988,2627000,8544,225,951,,2028,5340,85840,33651,47818,4371
1989,2621000,8156,253,1017,,2053,4833,83980,30018,49266,4696
1990,2573216,8758,313,1134,,2217,5094,90803,32196,53266,5341
1991,2592000,10085,332,1199,,3015,5539,99317,34524,57373,7420
1992,2614000,10763,320,1166,,3254,6023,101181,33533,58851,8797
1993,2643000,11467,357,1125,,3683,6302,105308,33985,62467,8856
1994,2669000,13177,409,1212,,4336,7220,115924,34493,70621,10810
1995,2697000,13560,348,1054,,3530,8628,108195,30505,67967,9723
1996,2716000,13261,301,981,,3646,8333,109581,30755,69299,9527
1997,2731000,12808,358,1065,,3741,7644,113644,32429,71887,9328
1998,2752000,11302,315,1026,,3394,6567,109345,31498,68525,9322
1999,2768619,9671,213,1156,,3091,5211,108560,29109,65919,13532
2000,2844658,10267,255,1019,,2703,6290,103644,26918,69758,6968
2001,2859733,10006,282,1147,,3294,5283,109609,29821,70315,9473
2002,2866733,9858,264,1127,,3356,5111,109584,29593,70468,9523
2003,2882594,9336,267,1079,,3016,4974,106867,29564,68307,8996
2004,2900768,8568,227,1161,,2503,4677,100980,27661,65440,7879
2005,2908496,8131,214,1147,,2405,4365,95231,26866,60873,7492
2006,2910540,9076,231,1039,,3259,4547,92853,27117,57406,8330
2007,2918785,8502,202,1033,,2896,4371,90887,27223,56473,7191
2008,2938618,8942,236,958,,3079,4669,85488,25506,53730,6252
2009,2951996,8451,194,991,,2969,4297,87327,29559,52329,5439
2010,2970072,7999,204,931,,2777,4087,88596,30453,52784,5359
2011,2977457,8009,232,863,,2496,4418,89809,30722,54179,4908
2012,2986450,7769,213,819,,2277,4460,83933,28084,51520,4329
2013,2992206,8303,217,726,1024,2413,4649,81548,24969,52192,4387
2014,2994079,8338,258,764,1058,2430,4592,87462,24352,58591,4519
,,,,,,,,,,,
Estimated crime in Missouri,,,,,,,,,,,
,,,,,,,,,,,
,,National or state crime,,,,,,,,,
,,,,,,,,,,,
,,Violent crime,,,,,,Property crime,,,
,,,,,,,,,,,
Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft
1985,5029000,25321,409,1468,,7425,16019,194247,55252,120650,18345
1986,5066000,29310,464,1480,,8624,18742,206463,57556,126674,22233
1987,5103000,27792,423,1473,,8376,17520,212430,56711,133964,21755
1988,5139000,28393,413,1505,,8638,17837,220578,58605,139648,22325
1989,5159000,32634,409,1587,,10060,20578,231874,58594,146269,27011
1990,5117073,36602,449,1663,,11073,23417,225422,54536,143287,27599
1991,5158000,39358,543,1756,,12952,24107,239982,64643,146533,28806
1992,5193000,38448,547,1895,,11783,24223,226246,57127,143288,25831
1993,5234000,38963,590,1894,,12654,23825,227731,53673,145392,28666
1994,5278000,39240,554,1955,,12178,24553,240898,55577,158283,27038
1995,5324000,35339,469,1711,,10863,22296,237278,49649,162430,25199
1996,5359000,31669,433,1566,,9142,20528,240781,47919,168870,23992
1997,5402000,31192,426,1525,,8430,20811,228889,46900,155472,26517
1998,5439000,30222,399,1463,,8116,20244,232284,47455,160363,24466
1999,5468338,27353,359,1439,,7149,18406,223010,42476,157550,22984
2000,5595211,27419,347,1351,,7598,18123,225919,41685,159539,24695
2001,5637309,30472,372,1383,,7771,20946,238411,42977,167420,28014
2002,5669544,30557,331,1465,,7024,21737,230520,42721,159921,27878
2003,5719204,28067,289,1400,,6686,19692,233564,41997,161616,29951
2004,5759532,28226,354,1479,,6630,19763,224629,40472,158264,25893
2005,5797703,30477,402,1625,,7196,21254,227809,42822,159288,25699
2006,5842713,31897,369,1764,,7597,22167,224007,44734,153874,25399
2007,5878415,32962,367,1785,,7728,23082,225113,44897,156319,23897
2008,5911605,29701,456,1612,,7395,20238,216522,45763,150002,20757
2009,5987580,29513,387,1606,,7437,20083,201783,43591,140764,17428
2010,5995715,27440,420,1445,,6185,19390,200858,44197,140526,16135
2011,6008984,26888,366,1469,,6275,18778,199085,44875,138879,15331
2012,6024522,27189,390,1527,,5782,19490,199813,42510,140971,16332
2013,6044917,26216,369,1679,2305,5486,18056,189655,38797,134514,16344
2014,6063589,26856,403,1706,2379,5592,18482,176237,35258,124622,16357
,,,,,,,,,,,
Estimated crime in Montana,,,,,,,,,,,
,,,,,,,,,,,
,,National or state crime,,,,,,,,,
,,,,,,,,,,,
,,Violent crime,,,,,,Property crime,,,
,,,,,,,,,,,
Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft
1985,826000,1722,48,159,,173,1342,35855,6835,26746,2274
1986,819000,1289,24,142,,160,963,35393,6491,27142,1760
1987,809000,1223,33,160,,196,834,35986,6521,27541,1924
1988,804000,989,21,135,,182,651,33318,5657,25921,1740
1989,806000,935,23,145,,137,630,31285,5575,23892,1818
1990,799065,1273,39,195,,173,866,34702,5666,27098,1938
1991,808000,1130,21,160,,150,799,28347,4231,22449,1667
1992,824000,1400,24,210,,222,944,36472,5306,29243,1923
1993,839000,1489,25,234,,272,958,38699,5992,30641,2066
1994,856000,1516,28,233,,280,975,41445,6178,32817,2450
1995,870000,1491,35,231,,253,972,40246,5060,32797,2389
1996,879000,1415,34,238,,261,882,38084,4908,30928,2248
1997,879000,1161,42,171,,179,769,37592,5002,30411,2179
1998,880000,1797,18,235,,232,1312,36564,4575,29940,2049
1999,882779,2090,22,293,,239,1536,29103,3876,23353,1874
2000,902195,2807,20,308,,203,2276,32198,3624,26678,1896
2001,905382,3187,34,188,,230,2735,30175,3670,24684,1821
2002,910372,3197,16,237,,283,2661,28751,3289,23679,1783
2003,918157,3351,30,246,,298,2777,28428,3722,22800,1906
2004,926920,2723,30,273,,233,2187,27215,3515,22082,1618
2005,934737,2634,18,301,,177,2138,29407,3642,23794,1971
2006,944632,3564,33,348,,233,2950,26986,3380,21659,1947
2007,957861,3638,27,363,,233,3015,27837,3476,22315,2046
2008,967440,3013,40,358,,204,2411,26300,3689,20834,1777
2009,974989,2798,32,357,,228,2181,24826,3686,19528,1612
2010,990958,2733,25,332,,154,2222,25409,3692,20166,1551
2011,997667,2755,29,366,,171,2189,23885,3347,19089,1449
2012,1005494,2803,29,392,,202,2180,26102,3920,20484,1698
2013,1014864,2924,23,382,467,217,2217,26195,4122,20192,1881
2014,1023579,3313,37,430,541,203,2532,25312,3595,19674,2043
,,,,,,,,,,,
Estimated crime in Nebraska,,,,,,,,,,,
,,,,,,,,,,,
,,National or state crime,,,,,,,,,
,,,,,,,,,,,
,,Violent crime,,,,,,Property crime,,,
,,,,,,,,,,,
Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft
1985,1606000,3821,47,376,,779,2619,55514,11730,41278,2506
1986,1598000,4196,50,393,,817,2936,57418,11956,42784,2678
1987,1594000,4004,55,345,,751,2853,61853,13516,45692,2645
1988,1601000,4374,58,385,,898,3033,61908,12251,46634,3023
1989,1611000,4503,40,381,,837,3245,61413,12010,46403,3000
1990,1578385,5209,43,473,,807,3886,61290,11424,47054,2812
1991,1593000,5330,52,447,,861,3970,64031,11574,49071,3386
1992,1606000,5598,68,504,,911,4115,63846,11477,49144,3225
1993,1607000,6071,63,447,,1003,4558,62725,10662,46811,5252
1994,1623000,6322,51,500,,1223,4548,65746,10963,48547,6236
1995,1637000,6253,48,317,,1067,4821,68140,10344,52044,5752
1996,1652000,7182,48,447,,1052,5635,66110,10152,50315,5643
1997,1657000,7265,50,406,,1097,5712,63717,9813,48363,5541
1998,1663000,7507,51,417,,1290,5749,65752,10544,49420,5788
1999,1666028,7167,60,414,,1264,5429,61277,10158,45679,5440
2000,1711263,5606,63,436,,1147,3960,64479,10131,49118,5230
2001,1720039,5214,43,431,,1128,3612,68963,9760,52713,6490
2002,1727564,5428,48,464,,1359,3557,68178,10329,51440,6409
2003,1737475,5105,56,504,,1165,3380,65189,10133,48924,6132
2004,1747704,5393,40,620,,1138,3595,61512,9826,46399,5287
2005,1758163,5052,44,581,,1040,3387,60348,9408,45359,5581
2006,1768331,5197,51,577,,1136,3433,59411,9535,44710,5166
2007,1774571,5524,71,550,,1115,3788,55765,9035,41484,5246
2008,1783432,5570,69,601,,1297,3603,51350,8731,38394,4225
2009,1796619,5199,41,617,,1220,3321,49731,8726,37496,3509
2010,1830141,5093,54,674,,1020,3345,48827,8318,36896,3613
2011,1842234,4672,68,699,,993,2912,50894,8725,38060,4109
2012,1855350,4802,52,710,,1128,2912,51203,8745,38301,4157
2013,1868969,4949,56,621,847,1035,3011,49197,8945,35791,4461
2014,1881503,5275,54,620,862,1043,3316,47479,7950,35074,4455
,,,,,,,,,,,
Estimated crime in Nevada,,,,,,,,,,,
,,,,,,,,,,,
,,National or state crime,,,,,,,,,
,,,,,,,,,,,
,,Violent crime,,,,,,Property crime,,,
,,,,,,,,,,,
Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft
1985,936000,6244,96,564,,2573,3011,55294,17312,33336,4646
1986,963000,6923,121,625,,2763,3414,53647,15446,33601,4600
1987,1007000,7006,85,622,,2744,3555,57154,16408,35157,5589
1988,1060000,8275,111,782,,3087,4295,60128,16376,37401,6351
1989,1111000,6947,91,662,,2784,3410,62732,15607,40686,6439
1990,1201833,7222,116,748,,2864,3494,65652,16434,42097,7121
1991,1284000,8693,152,848,,4012,3681,72183,18026,45781,8376
1992,1327000,9247,145,833,,4397,3872,73077,17108,46714,9255
1993,1389000,12157,144,846,,4724,6443,73685,17293,46137,10255
1994,1457000,14597,170,1001,,5134,8292,82693,19735,51893,11065
1995,1530000,14461,163,937,,4966,8395,86203,20235,54563,11405
1996,1603000,13005,220,856,,4931,6998,83047,19558,52295,11194
1997,1677000,13395,187,1005,,5071,7132,88307,21975,53112,13220
1998,1747000,11244,170,911,,4453,5710,81006,19873,47367,13766
1999,1809253,10311,165,943,,4209,4994,73874,17613,43167,13094
2000,1998257,10474,129,860,,4543,4942,74823,17526,44125,13172
2001,2097722,12359,180,883,,4932,6364,77486,17711,45073,14702
2002,2167455,13856,181,928,,5118,7629,83896,18951,47459,17486
2003,2242207,13813,197,871,,5225,7520,96128,21958,53321,20849
2004,2332898,14379,172,954,,4905,8348,98215,23142,52438,22635
2005,2412301,14654,206,1016,,4702,8730,102424,23481,52012,26931
2006,2495529,18687,226,1092,,7038,10331,102338,24902,50429,27007
2007,2565382,19365,193,1096,,6938,11138,97118,24911,49844,22363
2008,2600167,18973,165,1106,,6486,11216,90006,24254,49814,15938
2009,2643085,18639,156,1024,,6028,11431,80976,22115,46463,12398
2010,2704283,17929,158,965,,5298,11508,75004,22286,42533,10185
2011,2720028,15452,139,913,,4308,10092,70075,20342,40156,9577
2012,2754354,16763,124,931,,4918,10790,77510,22120,45372,10018
2013,2791494,16888,163,1090,1482,5183,10060,79177,23047,46132,9998
2014,2839099,18045,170,995,1357,5954,10564,74538,21927,42426,10185
,,,,,,,,,,,
Estimated crime in New Hampshire,,,,,,,,,,,
,,,,,,,,,,,
,,National or state crime,,,,,,,,,
,,,,,,,,,,,
,,Violent crime,,,,,,Property crime,,,
,,,,,,,,,,,
Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft
1985,998000,1405,21,191,,266,927,31049,7608,21459,1982
1986,1027000,1433,23,221,,242,947,32767,7754,22675,2338
1987,1057000,1581,32,281,,280,988,34058,7344,24426,2288
1988,1097000,1622,25,276,,231,1090,34951,7489,24964,2498
1989,1107000,1865,36,327,,264,1238,37945,8157,27087,2701
1990,1109252,1459,21,386,,302,750,38976,8158,28111,2707
1991,1105000,1318,40,330,,365,583,36780,8126,26220,2434
1992,1111000,1397,18,424,,367,588,32828,6909,23754,2165
1993,1125000,1550,23,499,,307,721,31131,5795,23153,2183
1994,1137000,1328,16,407,,308,597,29837,5275,22260,2302
1995,1148000,1314,21,333,,314,646,29170,4806,22698,1666
1996,1162000,1373,20,404,,317,632,31436,5063,24611,1762
1997,1173000,1328,16,395,,274,643,29635,4612,23430,1593
1998,1185000,1270,18,400,,255,597,27405,3852,22079,1474
1999,1201134,1159,18,345,,257,539,26247,3698,21195,1354
2000,1235786,2167,22,522,,453,1170,27901,4992,20761,2148
2001,1259359,2144,17,458,,445,1224,27089,4889,20060,2140
2002,1274405,2056,12,446,,413,1185,26250,4838,19468,1944
2003,1288705,1937,17,438,,480,1002,26456,4589,19934,1933
2004,1299169,2202,17,466,,500,1219,26658,4979,19723,1956
2005,1306819,1761,19,406,,365,971,24031,4192,18493,1346
2006,1314895,1785,13,295,,435,1042,26060,4395,20179,1486
2007,1315828,1896,12,357,,451,1076,26394,5074,19909,1411
2008,1315809,2054,14,385,,421,1234,28387,4266,22714,1407
2009,1324575,2125,11,399,,454,1261,28790,4915,22748,1127
2010,1316807,2204,13,411,,450,1330,29230,5444,22789,997
2011,1317807,2864,16,581,,509,1758,32756,6244,25398,1114
2012,1321617,2841,15,486,,471,1869,32074,5988,25024,1062
2013,1322616,2952,21,522,778,647,1506,29278,4979,23355,944
2014,1326813,2602,12,458,594,537,1459,26041,4162,21022,857
,,,,,,,,,,,
Estimated crime in New Jersey,,,,,,,,,,,
,,,,,,,,,,,
,,National or state crime,,,,,,,,,
,,,,,,,,,,,
,,Violent crime,,,,,,Property crime,,,
,,,,,,,,,,,
Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft
1985,7562000,41172,407,2424,,19282,19059,344067,79923,213907,50237
1986,7620000,43623,399,2531,,20473,20220,355764,81595,215073,59096
1987,7672000,41507,351,2559,,17862,20735,362155,77392,219906,64857
1988,7720000,44993,411,2600,,18927,23055,363807,75675,219086,69046
1989,7736000,47111,394,2449,,21139,23129,360532,75548,213878,71106
1990,7730188,50057,432,2307,,23269,24049,371023,78628,219767,72628
1991,7760000,49257,406,2259,,22744,23848,372212,78821,221544,71847
1992,7789000,48745,397,2392,,22216,23740,345718,75508,206686,63524
1993,7879000,49390,418,2215,,23319,23438,328867,76738,195876,56253
1994,7904000,48544,396,1972,,22762,23414,319856,72074,195618,52164
1995,7945000,47652,409,1927,,22486,22830,326056,69533,206339,50184
1996,7988000,42459,338,1976,,18838,21307,303657,63259,193961,46437
1997,8053000,39673,337,1729,,16957,20650,287038,60894,184979,41165
1998,8115000,35720,325,1623,,15109,18663,260810,54459,171166,35185
1999,8143412,33540,287,1409,,14243,17601,243333,46998,160978,35357
2000,8414350,32298,289,1357,,13553,17099,233637,43924,155562,34151
2001,8511116,33094,336,1278,,14110,17370,240551,46812,156031,37708
2002,8575252,32252,339,1365,,13955,16593,227715,43899,148061,35755
2003,8642412,31488,406,1288,,13342,16452,220350,43457,142287,34606
2004,8685166,30943,392,1331,,13076,16144,211313,41030,139977,30306
2005,8703150,30919,417,1208,,13215,16079,203391,38980,136728,27683
2006,8724560,30550,427,1201,,13360,15562,198820,39384,134687,24749
2007,8685920,28544,381,1032,,12567,14564,192338,37234,133145,21959
2008,8682661,28351,376,1122,,12701,14152,199127,40402,138545,20180
2009,8707739,27113,319,1041,,11639,14114,180752,36945,128303,15504
2010,8799593,27055,371,981,,11818,13885,183042,38732,128754,15556
2011,8834773,27203,380,1006,,12209,13608,189719,43238,129066,17415
2012,8867749,25727,388,1035,,11385,12919,181481,42338,122662,16481
2013,8911502,25748,404,861,1189,12084,12071,167634,35883,118005,13746
2014,8938175,23346,349,953,1274,10498,11225,154993,31710,111578,11705
,,,,,,,,,,,
Estimated crime in New Mexico,,,,,,,,,,,
,,,,,,,,,,,
,,National or state crime,,,,,,,,,
,,,,,,,,,,,
,,Violent crime,,,,,,Property crime,,,
,,,,,,,,,,,
Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft
1985,1450000,10207,158,722,,2003,7324,83843,25432,53398,5013
1986,1479000,10731,170,693,,1916,7952,87266,27283,54906,5077
1987,1500000,9427,152,646,,1625,7004,88775,26815,56777,5183
1988,1510000,9938,173,580,,1557,7628,89817,27737,56192,5888
1989,1528000,10755,132,702,,1607,8314,89693,26146,58201,5346
1990,1515069,11821,139,753,,1744,9185,89448,26343,58004,5101
1991,1548000,12922,163,811,,1862,10086,90474,26672,58441,5361
1992,1581000,14781,141,990,,2202,11448,86942,23896,57072,5974
1993,1616000,15024,130,842,,2237,11815,86236,22966,56723,6547
1994,1654000,14708,177,866,,2329,11336,87638,21945,57343,8350
1995,1685000,13804,148,954,,2604,10098,94508,24383,61478,8647
1996,1713000,14399,197,1088,,2782,10332,98698,23586,65139,9973
1997,1730000,14762,134,872,,2966,10790,104721,25126,67188,12407
1998,1737000,16700,190,957,,2839,12714,100011,24213,65031,10767
1999,1739844,14520,170,944,,2579,10827,89220,21481,59613,8126
2000,1819046,13786,135,922,,2499,10230,86605,21339,57925,7341
2001,1830935,14288,99,850,,2695,10644,83095,19552,56406,7137
2002,1852044,13719,152,1027,,2206,10334,80477,19634,53406,7437
2003,1878562,12535,116,940,,1937,9542,76816,18997,50595,7224
2004,1903006,13081,169,1039,,2062,9811,79895,19924,52069,7902
2005,1925985,12448,144,1041,,1893,9370,79575,20939,50707,7929
2006,1954599,12797,134,1073,,2095,9495,76000,20906,45864,9230
2007,1969915,13311,183,1028,,2323,9777,75168,20823,45442,8903
2008,1984356,12967,161,1118,,2151,9537,75718,20706,46995,8017
2009,2009671,12709,198,1069,,1932,9510,74639,21955,46182,6502
2010,2065913,12147,140,959,,1616,9432,70776,21023,44503,5250
2011,2078674,11904,158,856,,1720,9170,73549,21419,46730,5400
2012,2083540,11660,116,957,,1847,8740,75094,21384,48247,5463
2013,2086895,12990,123,1135,1565,1832,9470,78958,21828,51146,5984
2014,2085572,12459,101,1071,1475,2086,8797,73877,18505,49082,6290
,,,,,,,,,,,
Estimated crime in New York,,,,,,,,,,,
,,,,,,,,,,,
,,National or state crime,,,,,,,,,
,,,,,,,,,,,
,,Violent crime,,,,,,Property crime,,,
,,,,,,,,,,,
Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft
1985,17783000,165365,1683,5706,,89706,68270,828446,219633,502276,106537
1986,17772000,175210,1907,5415,,91360,76528,849827,217010,519570,113247
1987,17825000,179691,2016,5537,,89721,82417,881330,216826,539175,125329
1988,17898000,196396,2244,5479,,97434,91239,932845,218060,560887,153898
1989,17950000,203042,2246,5242,,103983,91571,926596,211130,544459,171007
1990,17990455,212458,2605,5368,,112380,92105,932416,208813,536012,187591
1991,18058000,210184,2571,5085,,112342,90186,917467,204499,531681,181287
1992,18119000,203311,2397,5152,,108154,87608,858178,193548,495708,168922
1993,18197000,195352,2420,5008,,102122,85802,814824,181709,481166,151949
1994,18169000,175433,2016,4700,,86617,82100,745845,164650,452322,128873
1995,18136000,152683,1550,4290,,72492,74351,674342,146562,425184,102596
1996,18185000,132206,1353,4174,,61822,64857,619250,129828,399522,89900
1997,18137000,124890,1093,4075,,56094,63628,584438,118306,386435,79697
1998,18175000,115915,924,3843,,49125,62023,536287,104821,363295,68171
1999,18196601,107147,903,3563,,43821,58860,489596,93217,338118,58261
2000,18976457,105111,952,3530,,40539,60090,483078,87946,340901,54231
2001,19084350,98022,960,3546,,36555,56961,458003,80400,329316,48287
2002,19134293,95030,909,3885,,36653,53583,442091,76700,318025,47366
2003,19212425,89486,934,3775,,35790,48987,432079,75453,311422,45204
2004,19280727,84914,889,3608,,33506,46911,422734,70696,311036,41002
2005,19315721,85839,874,3636,,35179,46150,405990,68034,302220,35736
2006,19306183,84016,922,3168,,34459,45467,398577,68617,297827,32133
2007,19297729,79962,805,2928,,31085,45144,383624,64914,290681,28029
2008,19490297,77546,836,2798,,31787,42125,388599,65544,297962,25093
2009,19541453,75110,781,2582,,28141,43606,377537,62769,292897,21871
2010,19395206,76492,868,2797,,28630,44197,379710,65839,293232,20639
2011,19501616,77463,769,2751,,28405,45538,371837,65227,287361,19249
2012,19576125,79535,683,2837,,28633,47382,375268,64389,293562,17317
2013,19695680,77563,644,2575,3548,27241,46130,358603,56444,286676,15483
2014,19746227,75398,617,3918,5433,24045,45303,339282,50781,272765,15736
,,,,,,,,,,,
Estimated crime in North Carolina,,,,,,,,,,,
,,,,,,,,,,,
,,National or state crime,,,,,,,,,
,,,,,,,,,,,
,,Violent crime,,,,,,Property crime,,,
,,,,,,,,,,,
Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft
1985,6255000,26327,520,1488,,4893,19426,231465,71985,147530,11950
1986,6331000,30128,515,1673,,5551,22389,244121,77557,153378,13186
1987,6413000,31039,519,1863,,6023,22634,267157,86964,165841,14352
1988,6526000,32753,510,1833,,7085,23325,284557,90791,177426,16340
1989,6571000,35902,584,1964,,8770,24584,309323,98792,191783,18748
1990,6628637,41332,711,2272,,10082,28267,322306,101444,202059,18803
1991,6737000,44355,769,2331,,11990,29265,352368,114009,218192,20167
1992,6843000,46600,723,2455,,12784,30638,350447,113117,217717,19613
1993,6945000,47178,785,2379,,13364,30650,345377,105270,220071,20036
1994,7070000,46308,772,2334,,12811,30391,351397,104118,225937,21342
1995,7195000,46508,677,2320,,12896,30615,359256,101995,234911,22350
1996,7323000,43068,619,2289,,12001,28159,361616,98539,238511,24566
1997,7425000,45071,614,2348,,12817,29292,362672,100002,238228,24442
1998,7546000,43723,612,2311,,12133,28667,357892,99951,233325,24616
1999,7650789,41474,552,2155,,12087,26680,354497,98457,230463,25577
2000,8049313,40051,560,2181,,12595,24715,355921,97888,232767,25266
2001,8206105,40465,505,2083,,13304,24573,363777,101889,237241,24647
2002,8305820,39118,548,2196,,12205,24169,353708,99535,229307,24866
2003,8421190,38243,506,2139,,12229,23369,359660,100687,232081,26892
2004,8540468,38244,532,2339,,11782,23591,355328,101193,227147,26988
2005,8672459,40650,585,2302,,12635,25128,353855,104298,221091,28466
2006,8856505,42088,539,2495,,13468,25586,364549,107333,227114,30102
2007,9061032,42231,584,2386,,13534,25727,369893,108700,233241,27952
2008,9222414,43125,599,2296,,14323,25907,372763,111556,234480,26727
2009,9380884,37946,489,2306,,11825,23326,343707,107830,215923,19954
2010,9560234,34679,474,2002,,9620,22583,329202,102826,208057,18319
2011,9651103,33421,498,1959,,9448,21516,337806,105534,215453,16819
2012,9748364,34464,479,1984,,9392,22609,328594,99323,213151,16120
2013,9848917,33587,463,1790,2524,9275,21325,305631,90182,201043,14406
2014,9943964,32767,510,1740,2420,8416,21421,285697,79373,192694,13630
,,,,,,,,,,,
Estimated crime in North Dakota,,,,,,,,,,,
,,,,,,,,,,,
,,National or state crime,,,,,,,,,
,,,,,,,,,,,
,,Violent crime,,,,,,Property crime,,,
,,,,,,,,,,,
Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft
1985,685000,322,7,50,,44,221,18032,2925,14297,810
1986,679000,348,7,79,,47,215,17343,2615,13914,814
1987,672000,382,10,63,,51,258,18656,3060,14768,828
1988,663000,392,12,74,,54,252,17695,2902,14007,786
1989,660000,417,4,78,,61,274,16485,2369,13370,746
1990,638800,472,5,114,,50,303,18196,2725,14621,850
1991,635000,415,7,116,,51,241,17326,2367,14154,805
1992,636000,530,12,148,,50,320,17935,2487,14498,950
1993,635000,522,11,149,,53,309,17387,2370,14073,944
1994,638000,522,1,149,,71,301,16933,2070,13899,964
1995,641000,556,6,146,,64,340,17817,2248,14421,1148
1996,644000,541,14,155,,71,301,16648,1991,13433,1224
1997,641000,559,6,159,,41,353,16821,2300,13367,1154
1998,638000,570,7,212,,65,286,16535,2274,13134,1127
1999,633666,424,10,142,,56,216,14748,2337,11375,1036
2000,642200,523,4,169,,56,294,14171,2093,11092,986
